84358402,0.015076400712132454
853201,0.015076400712132454
854253,0.015076400712132454
855563,0.015076400712132454
856106,0.015076400712132454
85715,0.015076400712132454
859283,0.015076400712132454
859983,0.015076400712132454
861648,0.015076400712132454
862717,0.015076400712132454
863030,0.015076400712132454
863270,0.015076400712132454
864877,0.015076400712132454
865468,0.015076400712132454
86730502,0.015076400712132454
868682,0.015076400712132454
87106,0.015076400712132454
871122,0.015076400712132454
8711561,0.015076400712132454
871201,0.015076400712132454
871642,0.015076400712132454
877486,0.015076400712132454
878796,0.015076400712132454
88147102,0.015076400712132454
88466802,0.015076400712132454
885429,0.015076400712132454
886776,0.015076400712132454
8910506,0.015076400712132454
893526,0.015076400712132454
89812,0.015076400712132454
898143,0.015076400712132454
89827,0.015076400712132454
89864002,0.015076400712132454
9011971,0.015076400712132454
9012795,0.015076400712132454
902727,0.015076400712132454
90312,0.015076400712132454
90401601,0.015076400712132454
905501,0.015076400712132454
906539,0.015076400712132454
906564,0.015076400712132454
908469,0.015076400712132454
9113538,0.015076400712132454
913063,0.015076400712132454
913505,0.015076400712132454
914769,0.015076400712132454
915691,0.015076400712132454
91594602,0.015076400712132454
91805,0.015076400712132454
918465,0.015076400712132454
919812,0.015076400712132454
922840,0.015076400712132454
923169,0.015076400712132454
